,hospital,date,year,monthday,month,day,attendences,min,max,aver,Hosp_ID,Time_ID,DAT,ThreeDAT,EHIaccl,dow,Sun,Mon,Tue,Wed,Thu,Fri,Sat,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Year_1,Year_2,Year_3,Year_4,Year_5,Year_6,Year_7,Year_8
14729,davis,2009-04-30,2009,430,4,30,200.0,7.0,20.0,13.0,6,120,13.5,12.666666984558105,-2.416666269302368,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14730,davis,2009-05-01,2009,501,5,1,194.0,13.0,17.0,14.0,6,121,15.0,13.666666984558105,-1.4499996900558472,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14731,davis,2009-05-02,2009,502,5,2,172.0,12.0,16.0,13.0,6,122,14.0,14.166666984558105,-0.8833330273628235,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14732,davis,2009-05-03,2009,503,5,3,180.0,13.0,21.0,17.0,6,123,17.0,15.333333015441895,0.3166663348674774,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14733,davis,2009-05-04,2009,504,5,4,202.0,11.0,21.0,16.0,6,124,16.0,15.666666984558105,0.48333364725112915,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14734,davis,2009-05-05,2009,505,5,5,207.0,14.0,24.0,19.0,6,125,19.0,17.33333396911621,2.0500006675720215,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14735,davis,2009-05-06,2009,506,5,6,207.0,12.0,26.0,19.0,6,126,19.0,18.0,2.5,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14736,davis,2009-05-07,2009,507,5,7,210.0,12.0,27.0,19.0,6,127,19.5,19.16666603088379,3.5833327770233154,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14737,davis,2009-05-08,2009,508,5,8,192.0,11.0,29.0,20.0,6,128,20.0,19.5,3.683333396911621,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14738,davis,2009-05-09,2009,509,5,9,186.0,9.0,31.0,19.0,6,129,20.0,19.83333396911621,3.7833340167999268,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14739,davis,2009-05-10,2009,510,5,10,181.0,11.0,33.0,21.0,6,130,22.0,20.66666603088379,4.34999942779541,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14740,davis,2009-05-11,2009,511,5,11,193.0,10.0,30.0,20.0,6,131,20.0,20.66666603088379,4.066666126251221,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14741,davis,2009-05-12,2009,512,5,12,201.0,9.0,28.0,18.0,6,132,18.5,20.16666603088379,3.299999475479126,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14742,davis,2009-05-13,2009,513,5,13,200.0,11.0,29.0,20.0,6,133,20.0,19.5,2.5166666507720947,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14743,davis,2009-05-14,2009,514,5,14,187.0,12.0,30.0,21.0,6,134,21.0,19.83333396911621,2.6833338737487793,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14744,davis,2009-05-15,2009,515,5,15,206.0,13.0,33.0,23.0,6,135,23.0,21.33333396911621,3.8500006198883057,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14745,davis,2009-05-16,2009,516,5,16,190.0,13.0,37.0,24.0,6,136,25.0,23.0,5.166666507720947,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14746,davis,2009-05-17,2009,517,5,17,186.0,16.0,39.0,28.0,6,137,27.5,25.16666603088379,6.933332920074463,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14747,davis,2009-05-18,2009,518,5,18,201.0,14.0,35.0,26.0,6,138,24.5,25.66666603088379,7.033332824707031,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14748,davis,2009-05-19,2009,519,5,19,185.0,12.0,32.0,22.0,6,139,22.0,24.66666603088379,5.833332538604736,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14749,davis,2009-05-20,2009,520,5,20,193.0,11.0,28.0,19.0,6,140,19.5,22.0,3.1666667461395264,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14750,davis,2009-05-21,2009,521,5,21,176.0,8.0,32.0,20.0,6,141,20.0,20.5,1.7666666507720947,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14751,davis,2009-05-22,2009,522,5,22,179.0,11.0,32.0,21.0,6,142,21.5,20.33333396911621,1.733333945274353,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14752,davis,2009-05-23,2009,523,5,23,159.0,11.0,25.0,17.0,6,143,18.0,19.83333396911621,1.2666672468185425,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14753,davis,2009-05-24,2009,524,5,24,203.0,10.0,25.0,17.0,6,144,17.5,19.0,0.4166666567325592,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14754,davis,2009-05-25,2009,525,5,25,190.0,9.0,31.0,19.0,6,145,20.0,18.5,-0.1666666716337204,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14755,davis,2009-05-26,2009,526,5,26,200.0,11.0,34.0,22.0,6,146,22.5,20.0,1.1166666746139526,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14756,davis,2009-05-27,2009,527,5,27,216.0,16.0,36.0,26.0,6,147,26.0,22.83333396911621,3.716667413711548,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14757,davis,2009-05-28,2009,528,5,28,168.0,16.0,36.0,26.0,6,148,26.0,24.83333396911621,5.3000006675720215,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14758,davis,2009-05-29,2009,529,5,29,193.0,13.0,33.0,22.0,6,149,23.0,25.0,5.0,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14759,davis,2009-05-30,2009,530,5,30,164.0,12.0,28.0,20.0,6,150,20.0,23.0,2.6500000953674316,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14760,davis,2009-05-31,2009,531,5,31,193.0,12.0,28.0,20.0,6,151,20.0,21.0,0.4333333373069763,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14761,davis,2009-06-01,2009,601,6,1,202.0,12.0,28.0,20.0,6,152,20.0,20.0,-0.7333333492279053,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14762,davis,2009-06-02,2009,602,6,2,177.0,12.0,28.0,20.0,6,153,20.0,20.0,-0.9333333373069763,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14763,davis,2009-06-03,2009,603,6,3,165.0,15.0,29.0,21.0,6,154,22.0,20.66666603088379,-0.3666673004627228,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14764,davis,2009-06-04,2009,604,6,4,179.0,13.0,25.0,19.0,6,155,19.0,20.33333396911621,-0.8999993801116943,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14765,davis,2009-06-05,2009,605,6,5,173.0,12.0,23.0,17.0,6,156,17.5,19.5,-1.7333333492279053,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14766,davis,2009-06-06,2009,606,6,6,175.0,14.0,26.0,19.0,6,157,20.0,18.83333396911621,-2.34999942779541,6,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14767,davis,2009-06-07,2009,607,6,7,174.0,13.0,28.0,20.0,6,158,20.5,19.33333396911621,-1.8666660785675049,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14768,davis,2009-06-08,2009,608,6,8,180.0,13.0,27.0,20.0,6,159,20.0,20.16666603088379,-1.0500006675720215,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14769,davis,2009-06-09,2009,609,6,9,169.0,12.0,26.0,18.0,6,160,19.0,19.83333396911621,-1.3833327293395996,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14770,davis,2009-06-10,2009,610,6,10,187.0,14.0,24.0,19.0,6,161,19.0,19.33333396911621,-1.7833327054977417,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14771,davis,2009-06-11,2009,611,6,11,166.0,13.0,27.0,20.0,6,162,20.0,19.33333396911621,-1.7499994039535522,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14772,davis,2009-06-12,2009,612,6,12,173.0,13.0,24.0,18.0,6,163,18.5,19.16666603088379,-1.9666672945022583,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14773,davis,2009-06-13,2009,613,6,13,175.0,13.0,26.0,19.0,6,164,19.5,19.33333396911621,-1.7499994039535522,6,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14774,davis,2009-06-14,2009,614,6,14,166.0,12.0,26.0,19.0,6,165,19.0,19.0,-2.0333333015441895,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14775,davis,2009-06-15,2009,615,6,15,199.0,13.0,27.0,20.0,6,166,20.0,19.5,-1.399999976158142,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14776,davis,2009-06-16,2009,616,6,16,179.0,12.0,29.0,21.0,6,167,20.5,19.83333396911621,-0.8999993801116943,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14777,davis,2009-06-17,2009,617,6,17,185.0,14.0,30.0,22.0,6,168,22.0,20.83333396911621,0.33333396911621094,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14778,davis,2009-06-18,2009,618,6,18,195.0,14.0,36.0,24.0,6,169,25.0,22.5,2.0833332538604736,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14779,davis,2009-06-19,2009,619,6,19,188.0,18.0,34.0,26.0,6,170,26.0,24.33333396911621,3.816667318344116,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14780,davis,2009-06-20,2009,620,6,20,157.0,14.0,27.0,20.0,6,171,20.5,23.83333396911621,3.1000006198883057,6,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14781,davis,2009-06-21,2009,621,6,21,150.0,11.0,27.0,19.0,6,172,19.0,21.83333396911621,1.083333969116211,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14782,davis,2009-06-22,2009,622,6,22,191.0,15.0,32.0,23.0,6,173,23.5,21.0,0.3333333432674408,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14783,davis,2009-06-23,2009,623,6,23,171.0,13.0,35.0,24.0,6,174,24.0,22.16666603088379,1.3166660070419312,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14784,davis,2009-06-24,2009,624,6,24,187.0,16.0,37.0,26.0,6,175,26.5,24.66666603088379,3.59999942779541,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14785,davis,2009-06-25,2009,625,6,25,171.0,13.0,32.0,22.0,6,176,22.5,24.33333396911621,3.0500006675720215,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14786,davis,2009-06-26,2009,626,6,26,192.0,13.0,33.0,23.0,6,177,23.0,24.0,2.7166666984558105,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14787,davis,2009-06-27,2009,627,6,27,167.0,14.0,39.0,27.0,6,178,26.5,24.0,2.816666603088379,6,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14788,davis,2009-06-28,2009,628,6,28,147.0,20.0,42.0,31.0,6,179,31.0,26.83333396911621,5.633334159851074,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14789,davis,2009-06-29,2009,629,6,29,195.0,20.0,39.0,29.0,6,180,29.5,29.0,7.5333333015441895,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14790,davis,2009-06-30,2009,630,6,30,186.0,15.0,36.0,25.0,6,181,25.5,28.66666603088379,6.8833327293396,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14791,davis,2009-07-01,2009,701,7,1,183.0,16.0,36.0,26.0,6,182,26.0,27.0,5.0333333015441895,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
14792,davis,2009-07-02,2009,702,7,2,181.0,14.0,34.0,24.0,6,183,24.0,25.16666603088379,2.9999992847442627,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
14793,davis,2009-07-03,2009,703,7,3,187.0,14.0,35.0,24.0,6,184,24.5,24.83333396911621,2.5333340167999268,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
14794,davis,2009-07-04,2009,704,7,4,147.0,14.0,32.0,23.0,6,185,23.0,23.83333396911621,1.4500006437301636,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
14795,davis,2009-07-05,2009,705,7,5,171.0,12.0,29.0,20.0,6,186,20.5,22.66666603088379,0.14999936521053314,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
14796,davis,2009-07-06,2009,706,7,6,193.0,12.0,31.0,21.0,6,187,21.5,21.66666603088379,-0.9500006437301636,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
14797,davis,2009-07-07,2009,707,7,7,176.0,13.0,29.0,21.0,6,188,21.0,21.0,-1.6666666269302368,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
14798,davis,2009-07-08,2009,708,7,8,168.0,11.0,32.0,21.0,6,189,21.5,21.33333396911621,-1.3499993085861206,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
14799,davis,2009-07-09,2009,709,7,9,161.0,14.0,32.0,22.0,6,190,23.0,21.83333396911621,-0.8999993801116943,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
14800,davis,2009-07-10,2009,710,7,10,184.0,13.0,32.0,22.0,6,191,22.5,22.33333396911621,-0.5333327054977417,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
14801,davis,2009-07-11,2009,711,7,11,167.0,16.0,33.0,24.0,6,192,24.5,23.33333396911621,0.35000064969062805,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
14802,davis,2009-07-12,2009,712,7,12,180.0,16.0,34.0,24.0,6,193,25.0,24.0,0.8666666746139526,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
14803,davis,2009-07-13,2009,713,7,13,197.0,12.0,35.0,23.0,6,194,23.5,24.33333396911621,0.983333945274353,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
14804,davis,2009-07-14,2009,714,7,14,200.0,17.0,39.0,28.0,6,195,28.0,25.5,2.0166666507720947,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
14805,davis,2009-07-15,2009,715,7,15,210.0,20.0,39.0,29.0,6,196,29.5,27.0,3.2166666984558105,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
14806,davis,2009-07-16,2009,716,7,16,190.0,16.0,38.0,27.0,6,197,27.0,28.16666603088379,4.066666126251221,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
14807,davis,2009-07-17,2009,717,7,17,181.0,15.0,39.0,27.0,6,198,27.0,27.83333396911621,3.516667366027832,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
14808,davis,2009-07-18,2009,718,7,18,172.0,19.0,39.0,29.0,6,199,29.0,27.66666603088379,3.183332681655884,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
14809,davis,2009-07-19,2009,719,7,19,189.0,17.0,41.0,29.0,6,200,29.0,28.33333396911621,3.716667413711548,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
14810,davis,2009-07-20,2009,720,7,20,206.0,17.0,35.0,26.0,6,201,26.0,28.0,3.2833333015441895,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
14811,davis,2009-07-21,2009,721,7,21,181.0,14.0,33.0,23.0,6,202,23.5,26.16666603088379,1.266666054725647,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
14812,davis,2009-07-22,2009,722,7,22,166.0,14.0,33.0,23.0,6,203,23.5,24.33333396911621,-0.716666042804718,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
14813,davis,2009-07-23,2009,723,7,23,179.0,13.0,34.0,23.0,6,204,23.5,23.5,-1.5499999523162842,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
14814,davis,2009-07-24,2009,724,7,24,183.0,13.0,30.0,21.0,6,205,21.5,22.83333396911621,-2.1999993324279785,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
14815,davis,2009-07-25,2009,725,7,25,169.0,12.0,34.0,22.0,6,206,23.0,22.66666603088379,-2.200000524520874,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
14816,davis,2009-07-26,2009,726,7,26,187.0,12.0,37.0,24.0,6,207,24.5,23.0,-1.8833333253860474,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
14817,davis,2009-07-27,2009,727,7,27,198.0,14.0,39.0,26.0,6,208,26.5,24.66666603088379,-0.26666730642318726,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
14818,davis,2009-07-28,2009,728,7,28,170.0,15.0,34.0,24.0,6,209,24.5,25.16666603088379,0.23333269357681274,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
14819,davis,2009-07-29,2009,729,7,29,168.0,15.0,32.0,23.0,6,210,23.5,24.83333396911621,0.11666730046272278,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
14820,davis,2009-07-30,2009,730,7,30,174.0,14.0,31.0,22.0,6,211,22.5,23.5,-1.0166666507720947,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
14821,davis,2009-07-31,2009,731,7,31,179.0,14.0,33.0,23.0,6,212,23.5,23.16666603088379,-1.2500005960464478,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
14822,davis,2009-08-01,2009,801,8,1,158.0,14.0,33.0,23.0,6,213,23.5,23.16666603088379,-1.1666673421859741,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
14823,davis,2009-08-02,2009,802,8,2,146.0,13.0,32.0,22.0,6,214,22.5,23.16666603088379,-1.1500006914138794,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
14824,davis,2009-08-03,2009,803,8,3,173.0,13.0,31.0,22.0,6,215,22.0,22.66666603088379,-1.583333969116211,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
14825,davis,2009-08-04,2009,804,8,4,171.0,14.0,32.0,22.0,6,216,23.0,22.5,-1.7166666984558105,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
14826,davis,2009-08-05,2009,805,8,5,184.0,15.0,31.0,22.0,6,217,23.0,22.66666603088379,-1.6333339214324951,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
14827,davis,2009-08-06,2009,806,8,6,180.0,15.0,26.0,20.0,6,218,20.5,22.16666603088379,-2.1833338737487793,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
14828,davis,2009-08-07,2009,807,8,7,162.0,14.0,29.0,21.0,6,219,21.5,21.66666603088379,-2.6666672229766846,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
14829,davis,2009-08-08,2009,808,8,8,158.0,15.0,34.0,24.0,6,220,24.5,22.16666603088379,-2.1666672229766846,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
14830,davis,2009-08-09,2009,809,8,9,202.0,16.0,36.0,26.0,6,221,26.0,24.0,-0.38333332538604736,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
14831,davis,2009-08-10,2009,810,8,10,199.0,17.0,38.0,27.0,6,222,27.5,26.0,1.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
14832,davis,2009-08-11,2009,811,8,11,173.0,17.0,33.0,25.0,6,223,25.0,26.16666603088379,1.5666660070419312,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
14833,davis,2009-08-12,2009,812,8,12,171.0,14.0,38.0,26.0,6,224,26.0,26.16666603088379,1.5666660070419312,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
14834,davis,2009-08-13,2009,813,8,13,176.0,16.0,36.0,25.0,6,225,26.0,25.66666603088379,0.9833326935768127,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
14835,davis,2009-08-14,2009,814,8,14,180.0,17.0,31.0,24.0,6,226,24.0,25.33333396911621,0.7166672945022583,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
14836,davis,2009-08-15,2009,815,8,15,178.0,13.0,35.0,24.0,6,227,24.0,24.66666603088379,0.23333269357681274,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
14837,davis,2009-08-16,2009,816,8,16,162.0,12.0,36.0,23.0,6,228,24.0,24.0,-0.3333333432674408,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
14838,davis,2009-08-17,2009,817,8,17,190.0,14.0,36.0,24.0,6,229,25.0,24.33333396911621,0.10000063478946686,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
14839,davis,2009-08-18,2009,818,8,18,178.0,14.0,36.0,24.0,6,230,25.0,24.66666603088379,0.5666660070419312,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
14840,davis,2009-08-19,2009,819,8,19,191.0,16.0,34.0,24.0,6,231,25.0,25.0,1.0333333015441895,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
14841,davis,2009-08-20,2009,820,8,20,186.0,14.0,31.0,22.0,6,232,22.5,24.16666603088379,0.23333269357681274,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
14842,davis,2009-08-21,2009,821,8,21,159.0,13.0,38.0,25.0,6,233,25.5,24.33333396911621,0.43333396315574646,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
14843,davis,2009-08-22,2009,822,8,22,158.0,19.0,35.0,27.0,6,234,27.0,25.0,1.0333333015441895,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
14844,davis,2009-08-23,2009,823,8,23,175.0,14.0,28.0,21.0,6,235,21.0,24.5,0.4166666567325592,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
14845,davis,2009-08-24,2009,824,8,24,183.0,9.0,31.0,20.0,6,236,20.0,22.66666603088379,-1.4000006914138794,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
